,name,id,popularity,genres,followers,image_url
1084,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,76,soft rock,5367358,https://i.scdn.co/image/ab6761610000e5eb876f7ad601fe9a02247b9fb9
1085,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,70,"nu metal, alternative metal, hard rock, rap metal, metal",3574534,https://i.scdn.co/image/ab6761610000e5ebe024531c06e7de54f84ea6fd
1086,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,73,"southern rock, classic rock, blues rock, rock",4804686,https://i.scdn.co/image/ab6772690000c46ca56aa897505a21aebecf7ea3
1087,Bryan Martin,0ChjBYedhZTQnWZWQYg15U,69,"country, country rock",229475,https://i.scdn.co/image/ab6761610000e5eb0eb99fb0fbb4ab136d507c86
1088,Slightly Stoopid,6MxlVTY6PmY8Nyn16fvxtb,68,"reggae rock, reggae",789978,https://i.scdn.co/image/ab6761610000e5ebf3af2f80187b55795f42d7f0
1089,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,73,"grunge, post-grunge, alternative metal",4973925,https://i.scdn.co/image/ab6761610000e5eb5a865295befda9e060a72cb0
1090,The Doors,22WZ7M8sxp5THdruNY3gXt,75,"psychedelic rock, classic rock, acid rock",8647892,https://i.scdn.co/image/ab6761610000e5eb440959e022afc20e819050bd
1091,Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,74,"industrial metal, industrial rock, industrial, metal, nu metal",4826687,https://i.scdn.co/image/ab6761610000e5eb9420fc7bac8669f61a9f45c3
1092,Ole 60,3iXeAZ8862AyoZ5ZGg800O,67,country,317797,https://i.scdn.co/image/ab6761610000e5eb2da560bd3dee8f0c23384ed9
1093,R.E.M.,4KWTAlx2RvbpseOGMEmROg,76,"jangle pop, alternative rock, rock",5181581,https://i.scdn.co/image/ab6761610000e5eb6334ab6a83196f36475ada7f
1094,Alabama,6rJqqRce0Kvo2dJUXoHleC,68,"classic country, country, country rock, christian country",1598473,https://i.scdn.co/image/e62bc7c5b919ceb8145d0c73e8d04c7b8b066f73
1095,KISS,07XSN3sPlIlB2L2XNcTwJw,74,"glam metal, glam rock, hard rock, rock, classic rock",10605874,https://i.scdn.co/image/ab6761610000e5ebd8205a492a79bfe4b34c567a
1096,311,41Q0HrwWBtuUkJc7C1Rp6K,67,"reggae rock, funk rock, rap rock",1153632,https://i.scdn.co/image/ab6761610000e5eb580d1c8b58c11f498e0760c5
1097,Nine Inch Nails,0X380XXQSNBYuleKzav5UO,70,"industrial rock, industrial, industrial metal, alternative metal, nu metal",2928559,https://i.scdn.co/image/ab6761610000e5eb047095c90419cf2a97266f77
1098,Dave Matthews Band,2TI7qyDE0QfyOlnbtfDo7L,67,jam band,2091641,https://i.scdn.co/image/ab6761610000e5ebc04724201a3cd1a81d7bba05
1099,Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,70,None,1297536,https://i.scdn.co/image/ab6761610000e5eb962c94da847bcc4ef21c4ad9
1100,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn,73,"stoner rock, alternative rock",3761127,https://i.scdn.co/image/ab6761610000e5eb73edfbd970917913cfc647c7
1101,The White Stripes,4F84IBURUo98rz4r61KF70,72,"garage rock, blues rock, rock, alternative rock",3450413,https://i.scdn.co/image/ab6761610000e5eb70cc06de8fc28226d4743cd9
1102,Rob Zombie,3HVdAiMNjYrQIKlOGxoGh5,70,"industrial metal, industrial rock, alternative metal, nu metal, metal",3488382,https://i.scdn.co/image/ab6761610000e5eb40a6cfc37fa94d54d28aca22
1103,Milky Chance,1hzfo8twXdOegF3xireCYs,75,None,2050221,https://i.scdn.co/image/ab6761610000e5eb1a9d9662bfeb81f1c46c0ac9
1104,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,74,"blues, blues rock, classic rock",6404757,https://i.scdn.co/image/ab6772690000c46ca60e8f215103f6841d8a83f0
1105,Pixies,6zvul52xwTWzilBZl6BUbT,72,alternative rock,3416570,https://i.scdn.co/image/ab6761610000e5eb6281c5914a991e5c0e6e9d13
1106,Insane Clown Posse,4xtWjIlVuZwTCeqVAsgEXy,68,"horrorcore, rap rock",1955359,https://i.scdn.co/image/ab6761610000e5eb534c6d647953f20279d654f8
1107,Hollywood Undead,0CEFCo8288kQU7mJi25s6E,69,"rap rock, rap metal",2478761,https://i.scdn.co/image/ab6761610000e5eb4159f85a5a40c655380821da
1108,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,72,"folk rock, folk",5761442,https://i.scdn.co/image/afde2fdd14f8c8ca23393f257e3a369a234a24b6
1109,Dirty Heads,6GkJh85o22LfD2vgL9DP6f,67,"reggae rock, reggae",868810,https://i.scdn.co/image/ab6761610000e5ebd8e5e7a99216ee220c49446f
1110,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,72,None,5150718,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323
1111,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4,71,"psychedelic rock, classic rock, acid rock, blues rock",7223488,https://i.scdn.co/image/ab6761610000e5eb31f6ab67e6025de876475814
1112,Young the Giant,4j56EQDQu5XnL7R3E9iFJT,70,None,1688672,https://i.scdn.co/image/ab6761610000e5ebf29db93f7f6a72cbf5f96b59
1113,Heart,34jw2BbxjoYalTp8cJFCPv,71,"classic rock, aor, rock",2902616,https://i.scdn.co/image/1c145626e516a6817c43e7eab2b1cc3a5a9562a8
1114,Modest Mouse,1yAwtBaoHLEDWAnWR87hBT,67,"indie rock, indie, alternative rock",1548500,https://i.scdn.co/image/ab6761610000e5eb39b413eb76d2ae87496d76b8
1115,Scorpions,27T030eWyCQRmDyuvr1kxY,76,"hard rock, glam metal, rock",8247742,https://i.scdn.co/image/ab6761610000e5eb7440170c0628c2945da819c3
1116,The Temper Trap,4W48hZAnAHVOC2c8WH8pcq,73,None,752279,https://i.scdn.co/image/ab6761610000e5eba732660add2823e7a3e307ca
1117,George Martin,4Fgf6RvuWpiwDXSE7Vammx,70,None,100443,https://i.scdn.co/image/5aa5e5e3b2caae03c5a8ebdd2a60d7d717275e46
1118,The Who,67ea9eGLXYMsO2eYQRui3w,70,"classic rock, rock",5718898,https://i.scdn.co/image/9cd709cabb4a614b4f1dd9ec256a5f30e21f0150
1119,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,74,"rock, metal",2694462,https://i.scdn.co/image/ab6761610000e5eb50d73f9e78c8351bde9e7324
1120,The Marshall Tucker Band,59QxeZBL6k9L4oJBGSyukd,66,"southern rock, country rock, classic rock",1084828,https://i.scdn.co/image/ab6761610000e5eb146388d54bc86c0dc6f59f6d
1121,Daughtry,5P5FTygHyx2G57oszR3Wot,69,None,2328368,https://i.scdn.co/image/ab6761610000e5ebf443a26b22e52c3b3867753d
1122,Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,67,None,1030158,https://i.scdn.co/image/ab6761610000e5ebcebc241b0751f4125adfe41d
1123,John Mellencamp,3lPQ2Fk5JOwGWAF3ORFCqH,68,classic rock,1845299,https://i.scdn.co/image/ab6761610000e5eb39cf2e0c338c08d5b8350053
1124,Portugal. The Man,4kI8Ie27vjvonwaB2ePh8T,71,None,1498840,https://i.scdn.co/image/ab6761610000e5ebe20c61457ea3c2fdef20c326
1125,Hootie & The Blowfish,08ct2eZF5lUPdJpHwNKWof,67,None,1212573,https://i.scdn.co/image/ab6761610000e5ebaa3847bf8005c31dc44010b3
1126,Rebelution,2WjvvwAX0mdWwq3aFuUdtc,66,"reggae, reggae rock, roots reggae",900175,https://i.scdn.co/image/ab6761610000e5eb16febf5ca93319f602000b58
1127,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,67,post-grunge,2243617,https://i.scdn.co/image/ab6761610000e5eb8e0981b1159d4027f19ffcfc
1128,Beck,3vbKDsSS70ZX9D2OcvbZmS,68,anti-folk,1681396,https://i.scdn.co/image/ab6761610000e5eb917df61d55ce3ab98d43351a
1129,Rush,2Hkut4rAAyrQxRdof7FVJq,67,"progressive rock, classic rock, rock, hard rock, aor",2492576,https://i.scdn.co/image/ab6761610000e5eb896c4b043fb3063178afd716
1130,NOTHING MORE,39VNwvlQTqE9SvgPjjnMpc,67,None,548726,https://i.scdn.co/image/ab6761610000e5ebcd7961c989876a2982feb13e
1131,Boston,29kkCKKGXheHuoO829FxWK,68,"classic rock, aor",3062735,https://i.scdn.co/image/051ffa17a5832586c6e0f8ee8a705ad15114e9c0
1132,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,70,None,2976912,https://i.scdn.co/image/ab6761610000e5eb0d50c5a88d44de4a2dc60dc1
1133,Franz Ferdinand,0XNa1vTidXlvJ2gHSsRi4A,72,indie rock,2905939,https://i.scdn.co/image/ab6761610000e5eb69ecfa7557856564c968640d
1134,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,71,indie,2530790,https://i.scdn.co/image/ab6761610000e5eb86faeb97a905a571b2c361a0
1135,alt-J,3XHO7cRUPCLOr6jwp8vsx5,71,"indie, indie rock",3409738,https://i.scdn.co/image/ab6761610000e5eb3fb5214e667e278a20878a6b
1136,Allman Brothers Band,4wQ3PyMz3WwJGI5uEqHUVR,65,"southern rock, jam band, classic rock, blues rock, country rock",1773913,https://i.scdn.co/image/ab6772690000c46c08f5d15585b77b0cb059717b
1137,Styx,4salDzkGmfycRqNUbyBphh,66,"classic rock, aor, progressive rock, arena rock",2122552,https://i.scdn.co/image/ab6761610000e5ebc2a482e06d5e31e6cc6cf7ec
1138,Theory of a Deadman,74eX4C98E4FCrAMl39qRsJ,66,"post-grunge, alternative metal",2246402,https://i.scdn.co/image/ab6761610000e5eb6cff6acc48314698c7d9ce87
1139,Bush,78SHxLdtysAXgywQ4vE0Oa,67,"grunge, post-grunge",2035146,https://i.scdn.co/image/ab6761610000e5eb613262f46eb899a84d0c5442
1140,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,71,None,3858780,https://i.scdn.co/image/ab6761610000e5eb5307a8a358283efe769d9c2a
1141,Title Fight,2CnhqfjUG0qzsru0SMuhrk,66,"midwest emo, shoegaze, post-hardcore, melodic hardcore, emo, pop punk",574938,https://i.scdn.co/image/ab6761610000e5ebddf610c5554917515472fc89
1142,CAKE,6A43Djmhbe9100UwnI7epV,66,alternative rock,1279849,https://i.scdn.co/image/ab6761610000e5ebb8bf71301acec36f0256c0f8
1143,Los Enanitos Verdes,4TK1gDgb7QKoPFlzRrBRgR,75,"rock en español, latin rock, argentine rock, mexican rock, latin alternative",4972286,https://i.scdn.co/image/0a44319db623b112c3fddca7a1ef88b5756265cd
1144,King Gizzard & The Lizard Wizard,6XYvaoDGE0VmRt83Jss9Sn,68,"psychedelic rock, neo-psychedelic, acid rock",1299554,https://i.scdn.co/image/ab6761610000e5ebce4d5d32d9cea72f886ddf88
1145,REO Speedwagon,55vs7NT1KxcFjbMC4y202E,68,"soft rock, aor, classic rock",2820504,https://i.scdn.co/image/ab6761610000e5ebfc5a03aa1823cfbe08b8b2ed
1146,Collective Soul,4e5V1Q2dKCzbLVMQ8qbTn6,66,"post-grunge, grunge",1206235,https://i.scdn.co/image/ab6761610000e5ebf68613ff215e381ececc6624
1147,Greta Van Fleet,4NpFxQe2UvRCAjto3JqlSl,68,rock,2717023,https://i.scdn.co/image/ab6761610000e5eb301eb2b9d83cf86efa024ccb
1148,BABYMETAL,630wzNP2OL7fl4Xl0GnMWq,71,"j-rock, metal",2549230,https://i.scdn.co/image/ab6761610000e5eb8bf2dcb4312416001228a30d
1149,Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,70,indie rock,1451769,https://i.scdn.co/image/ab6761610000e5eb746654923d25b6bf7c16e899
1150,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,72,"progressive rock, classic rock",3842387,https://i.scdn.co/image/eebed895cad509b17c7c6faf47f21f1fc35e8829
1151,Genesis,3CkvROUTQ6nRi9yQOcsB50,71,"progressive rock, art rock",3643592,https://i.scdn.co/image/ab6761610000e5eba6a5c327ebbc1131effef2e0
1152,Beach Weather,7I3bkknknQkIiatWiupQgD,71,None,920535,https://i.scdn.co/image/ab6761610000e5eb5f316929b9b3b61a5edb8139
1153,Declan McKenna,2D4FOOOtWycb3Aw9nY5n3c,69,None,1068574,https://i.scdn.co/image/ab6761610000e5eb358e4bc3d74bb8af941aec7a
1154,Sting,0Ty63ceoRnnJKVEYP0VQpk,74,soft rock,3737392,https://i.scdn.co/image/ab6761610000e5eb9fdb4dab484a9f12e347c216
1155,Duster,5AyEXCtu3xnnsTGCo4RVZh,67,"slowcore, shoegaze",1237106,https://i.scdn.co/image/ab6761610000e5ebcd67bffd1bac79ac28e77d79
1156,Soda Stereo,7An4yvF7hDYDolN4m5zKBp,77,"rock en español, latin rock, argentine rock, latin alternative",9818850,https://i.scdn.co/image/ab6761610000e5eb79b7db5f179c0a503d8a8158
1157,Halestorm,6om12Ev5ppgoMy3OYSoech,67,None,1580843,https://i.scdn.co/image/ab6761610000e5eba5a67014e15b1aca76df3c83
1158,Flyleaf,4IliztYDlfMvzQzbx50o60,65,"christian rock, christian alternative rock, emo",1419647,https://i.scdn.co/image/ab6761610000e5ebf806c08eef7d367476b561d0
1159,Joey Valence & Brae,1q4618qKswelCGLoanFKQh,68,None,646284,https://i.scdn.co/image/ab6761610000e5eb5e5a0f9675b0d51fb59777eb
1160,Zoé,6IdtcAwaNVAggwd6sCKgTI,77,"rock en español, mexican rock, mexican indie, latin alternative, latin indie, latin rock",7117519,https://i.scdn.co/image/ab6761610000e5eb2304a8ad16da9ee971247e9d
1161,Kansas,2hl0xAkS2AIRAu23TVMBG1,68,"classic rock, progressive rock, aor",1830385,https://i.scdn.co/image/ab6761610000e5eb4a5ee495f61402a3959b2d9c
1162,Cocteau Twins,5Wabl1lPdNOeIn0SQ5A1mp,67,"shoegaze, dream pop, gothic rock",1291927,https://i.scdn.co/image/ab6761610000e5eb00f01cecce8a4475c3de0998
1163,Cooper Alan,0AtQAehoytV7j1r4O16dRb,67,country,640171,https://i.scdn.co/image/ab6761610000e5eb9addf467e1d1535310ed7df3
1164,Blue Öyster Cult,00tVTdpEhQQw1bqdu8RCx2,66,"classic rock, hard rock",1677833,https://i.scdn.co/image/ab6761610000e5eba50ccc99f741a7899654bc16
1165,Brothers Osborne,39NR3AUhpbbqKM33vWn2fp,64,"country, country rock",1268087,https://i.scdn.co/image/ab6761610000e5eb3d875babcc256bc45e7581ea
1166,John Lennon,4x1nvY2FN8jxqAFA0DA02H,71,christmas,6497893,https://i.scdn.co/image/ab6761610000e5ebba4ddda6af00a6927a4f307c
1167,The Hollies,6waa8mKu91GjzD4NlONlNJ,69,None,1305934,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89
1168,Nitty Gritty Dirt Band,7y70dch6JuuuNnwlsOQvwW,64,"bluegrass, country rock, country, classic country",317177,https://i.scdn.co/image/ab6761610000e5ebaafa59a70d44b77d41b5fd50
1169,Panchiko,4KEHIUSoWCcqrk8AddTE1O,65,shoegaze,484735,https://i.scdn.co/image/ab6761610000e5eb714fa6e5682f730d0c82609c
1170,Caifanes,1GImnM7WYVp95431ypofy9,75,"rock en español, mexican rock, latin rock, latin alternative",4683401,https://i.scdn.co/image/ab6761610000e5eb3f58860477b33dfae15b16e0
1171,flipturn,7FKTg75ADVMZgY3P9ZMRtH,64,None,243448,https://i.scdn.co/image/ab6761610000e5eb724cced4ad8949fd70698843
1172,Hinder,6BMhCQJYHxxKAeqYS1p5rY,65,post-grunge,2035220,https://i.scdn.co/image/ab6761610000e5ebc7e44fb962c3eda2e2013a00
1173,Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,64,None,1587455,https://i.scdn.co/image/ab6761610000e5eb378adae733fc578108e3f534
1174,Matt Maeson,7gHscNMDI8FF8pcgrV8eIn,65,None,520545,https://i.scdn.co/image/ab6761610000e5ebbc70a516f073df97a0ead4f4
1175,Bad Wolves,0eI3X5rAzHRZVe5FPk4MN1,66,metal,848782,https://i.scdn.co/image/ab6761610000e5eb620e9911e10064bcbf2d7481
1176,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,66,aor,1909247,https://i.scdn.co/image/8cd9a623b274a9e694aa7bae28f541d3977673ec
1177,Hoobastank,2MqhkhX4npxDZ62ObR5ELO,69,nu metal,2679123,https://i.scdn.co/image/ab6761610000e5ebfd24e4299227b496c8bc9765
1178,Crossfade,4IR8ZkpbyyKrqsIzchF3NB,63,post-grunge,1022063,https://i.scdn.co/image/ab6761610000e5eb4af16bc8b87ea8f3b7048060
1179,Good Kid,38SKxCyfrmNWqWunb9wGHP,67,None,562331,https://i.scdn.co/image/ab6761610000e5ebe825d8ceaa3bb7ce3151f3a5
1180,Phoenix,1xU878Z1QtBldR7ru9owdU,67,indie,1960601,https://i.scdn.co/image/ab6761610000e5eb722051daeb10119e2e039724
1181,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt,68,None,603176,https://i.scdn.co/image/ab6761610000e5ebdfbb3ce9689cd670c2a0d43a
1182,Superheaven,1IHjrY7ygKbmLVoUV1VcXc,65,"shoegaze, post-grunge",398691,https://i.scdn.co/image/ab6761610000e5eb70e164a7c5093e347f46edb0
1183,Saliva,5S6hjAxgxjsLylsTtMIimO,65,"nu metal, rap metal",1102159,https://i.scdn.co/image/ab6761610000e5eb9b0f80a20812daae4481dd54
1184,The Outfield,1zxDewzd2j1ZdSBGaYcr0y,70,None,756889,https://i.scdn.co/image/a15f9228f28116fa806529942dbe38e8e0123388
1185,Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,72,None,3238905,https://i.scdn.co/image/ab6761610000e5eb9b328846dc38b0a620da1ce2
1186,Survivor,26bcq2nyj5GB7uRr558iQg,70,None,1335437,https://i.scdn.co/image/da30acd2c9d0f32f5f5a2d69f32c2d30335466b5
1187,Lifehouse,5PokPZn11xzZXyXSfnvIM3,67,post-grunge,2116213,https://i.scdn.co/image/ab6761610000e5eb12e6a316cab1c10592429fa4
1188,Hombres G,60uh2KYYSCqAgJNxcU4DA0,73,"rock en español, latin rock, mexican rock",4911680,https://i.scdn.co/image/ab6761610000e5ebf00d7551907825539d1dc034
1189,Stone Sour,49qiE8dj4JuNdpYGRPdKbF,67,"post-grunge, alternative metal, nu metal",3054169,https://i.scdn.co/image/ab6761610000e5ebf4c48660e778eeea3d9f1c5b
1190,Everclear,694QW15WkebjcrWgQHzRYF,63,"post-grunge, alternative rock",1044756,https://i.scdn.co/image/ab6761610000e5eb5735cb0125f6fa06c3aa7f0d
1191,STARSET,0kD8IT1CzF7js2XKM9lLLa,67,None,1075526,https://i.scdn.co/image/ab6761610000e5eba1ed905cd02b05030e84aa46
1192,Coheed and Cambria,3utxjLheHaVEd9bPjQRsy8,63,None,738607,https://i.scdn.co/image/ab6761610000e5ebbff9d794acaadead8e742f9e
1193,Randy Houser,56x8mYvS3cyDGAi8N2FxbB,63,"country, acoustic country",1084855,https://i.scdn.co/image/ab6761610000e5eb838ffbcc276d58166afd6de0
1194,Dayglow,6eJa3zG1QZLRB3xgRuyxbm,66,indie rock,1050326,https://i.scdn.co/image/ab6761610000e5eb70bbb7950edf20fc5847de6c
1195,Finger Eleven,0niJkG4tKkne3zwr7I8n9n,64,None,813402,https://i.scdn.co/image/ab6761610000e5eb46660832363d5a33b3d59dfb
1196,Poison,1fBCIkoPOPCDLUxGuWNvyo,65,"glam metal, glam rock",3492048,https://i.scdn.co/image/70ed0b201cafa20fc3e3cb30a916f91adbb604ed
1197,The Animals,3ICflSq6ZgYAIrm2CTkfVP,68,classic rock,2589316,https://i.scdn.co/image/ab6761610000e5eb3ce1e2a99cffc7c662938b01
1198,Enjambre,1ZdhAl62G6ZlEKqIwUAfZR,73,"mexican indie, rock en español, mexican rock, latin indie, latin rock",1840044,https://i.scdn.co/image/ab6761610000e5eb41b3fd8e2fcd39e259146ff9
1199,Thousand Foot Krutch,6GfiCQDFYANz5wUkSmb3Dr,68,"christian rock, christian alternative rock, rap metal",1461963,https://i.scdn.co/image/558f7ee322b89c8d5b846a7b38e0ad83bbaa1386
1200,Iration,0q9lPhJHW5R9J7RXIJRbTk,61,"reggae rock, reggae",428674,https://i.scdn.co/image/ab6761610000e5eb22093b142735aa10c27c903b
1201,Gordon Lightfoot,23rleGXVOVVgTk3xgtmfE4,64,"folk rock, folk, singer-songwriter, yacht rock",999560,https://i.scdn.co/image/4786e7b7378ca4420a75b60531c333f40e9e6b6a
1202,Danny Go!,3DQZdH2A5YhL1XIt4DKfUm,63,children's music,83997,https://i.scdn.co/image/ab6761610000e5eb4f57479de0f9feee4cabf16e
1203,Live,6eoJpTIlcuxJNjV5fDzDJH,65,"post-grunge, grunge",869899,https://i.scdn.co/image/ab6761610000e5eba36e57a3861163c27b477734
1204,Type O Negative,0blJzvevdXrp21YeI2vbco,67,"gothic metal, gothic rock, doom metal",1573918,https://i.scdn.co/image/ab6761610000e5eb843df562d1bad7f5163fd164
1205,Buffalo Springfield,3eskO5m0H4yiF64vRySBjr,65,"folk rock, country rock",906947,https://i.scdn.co/image/b701ba75981d0b9aeef036b9fab4e3c96609e364
1206,Blues Traveler,3pHeBYl1yujXcZqqfF1UyQ,61,jam band,725229,https://i.scdn.co/image/ab6761610000e5eb0a75e80e419fa64836518832
1207,The Band,4vpDg7Y7fU982Ds30zawDA,63,"folk rock, roots rock, southern rock, americana",1203098,https://i.scdn.co/image/750c386b0ca07258347328b68e171bfcc1addead
1208,The Movement,1qwdTaVUdjYJLLoxtFmsqr,61,"reggae rock, reggae",147525,https://i.scdn.co/image/ab6761610000e5eb402193759f62b6b6cc325738
1209,ThxSoMch,4MvZhE1iuzttcoyepkpfdF,68,None,528805,https://i.scdn.co/image/ab6761610000e5eba5c58d9cdf92d0f1ecd7d6e9
1210,Joan Jett & the Blackhearts,1Fmb52lZ6Jv7FMWXXTPO3K,67,rock,1034839,https://i.scdn.co/image/ab6761610000e5eb18b65165ad4f5f1c188efc0b
1211,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,69,rockabilly,2245206,https://i.scdn.co/image/ab6761610000e5eb63c7956d7de45418d7fe6b25
1212,Jay Webb,74a1KhMBkw4iweAtpbjuHk,63,"country hip hop, country",204289,https://i.scdn.co/image/ab6761610000e5eba4c3098a3bd00b3bd3f2b194
1213,Roar,7dIpKWlEeAljA20vFJ82RD,66,None,1376781,https://i.scdn.co/image/ab6761610000e5ebeb7ac1ee8617118396fa8ec6
1214,Goth Babe,7o96HO2zrujyATtVsqGhh3,62,None,348033,https://i.scdn.co/image/ab6761610000e5eb92ba49f3331d4d700e29e08c
1215,sign crushes motorist,02vrwnrNEeDRV96o9iPSYP,65,slowcore,623514,https://i.scdn.co/image/ab67616d0000b2739ff5156f825ae0e06e15ff46
1216,38 Special,3zXw2Eh96iTT51pytzHdZi,61,"southern rock, classic rock, aor",1307933,https://i.scdn.co/image/30a387423ed24633753a0c72bf5d57809c8cba9d
1217,Buckcherry,0yN7xI1blow9nYIK0R8nM7,62,None,926811,https://i.scdn.co/image/ab6761610000e5ebd842638cedc0a18bba151b1c
1218,Wisp,3TJZG17pjOKXwx1ELKJPfm,65,shoegaze,573647,https://i.scdn.co/image/ab6761610000e5eb5ec3cb2f3f7175b855286695
1219,Bad Company,5AEG63ajney2BoDXi0Vb84,63,"classic rock, aor, southern rock, hard rock",1316476,https://i.scdn.co/image/65d37e5c4ee9ef8bfb76de6a17e7c05316199724
1220,Misfits,1cXi8ALPQCBHZbf0EgP4Ey,65,"horror punk, punk, psychobilly, hardcore punk, skate punk",1603856,https://i.scdn.co/image/ab6761610000e5eb030d67ff9576754ff230b2c0
1221,grandson,4ZgQDCtRqZlhLswVS6MHN4,66,None,1204935,https://i.scdn.co/image/ab6761610000e5eb1e5c7968999985162cad7042
1222,Pastel Ghost,06O23tLg0or676h8EEzH7W,67,"witch house, darkwave",878065,https://i.scdn.co/image/ab6761610000e5eb48960fcc9a9bb22d8df6eb75
1223,Carpenters,1eEfMU2AhEo7XnKgL7c304,71,"christmas, adult standards",3678730,https://i.scdn.co/image/ed45f575339b044d7168780a15ff457b85be851a
1224,The Black Crowes,5krkohEVJYw0qoB5VWwxaC,63,"southern rock, jam band, rock",855751,https://i.scdn.co/image/ab6761610000e5eb791fd863f3e6d97157b9a0b1
1225,Loathe,4G9wSdX0klmoHfjm9i6DLd,63,shoegaze,462606,https://i.scdn.co/image/ab6761610000e5eb4c96c5bb7a05131874998122
1226,Chris Isaak,7290H8m1Dwt8G7jm1y9CQx,69,None,684246,https://i.scdn.co/image/ab6761610000e5ebf0026b72dcfa06ef8fd3c49b
1227,The Charlie Daniels Band,12d4iIvTOk7JkI6ecvc3ca,61,"southern rock, outlaw country, classic country, country rock, country",898641,https://i.scdn.co/image/ab6761610000e5eb84e8dcb90d1d55643d417744
1228,Skid Row,4opTS86dN9uO313J9CE8xg,66,"glam metal, glam rock, hard rock",3030456,https://i.scdn.co/image/ab6761610000e5eb59fe65d4b1e00e486f285167
1229,Bunbury,4uqzzJg3ww5eH7IgGV7DMT,74,"rock en español, latin rock, mexican rock",2957926,https://i.scdn.co/image/ab6761610000e5ebb166829861cc22a47886a402
1230,She Wants Revenge,2zRt0sfxNnqI8gLR7d8gWt,66,"darkwave, gothic rock, post-punk",634565,https://i.scdn.co/image/ab6761610000e5eb6d46fba0802fbbe8ef62d842
1231,Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,64,"blues, blues rock, classic blues, southern rock, modern blues",2579058,https://i.scdn.co/image/1de60c936683320769a1bfb6fba7f75902859085
1232,Chayce Beckham,5ujvZU2thXjZgFKPUt1rDt,63,country,193885,https://i.scdn.co/image/ab6761610000e5ebf23b3ea36f57ca09d3c4440d
1233,Aaron Lewis,2t2XKfWKLXpFIjFwy1K8wx,61,"outlaw country, country",913327,https://i.scdn.co/image/ab6761610000e5eb392933cd707cb8d7bb92a36d
1234,Billy Squier,3Fz2GbraVXhcpXnoi2Oe1r,62,"classic rock, aor",870495,https://i.scdn.co/image/a58dae694e2419439ba72ba5ab95316d53331b19
1235,Alabama Shakes,16GcWuvvybAoaHr0NqT8Eh,63,None,1700518,https://i.scdn.co/image/ab6761610000e5ebe0a1d7ea56296ebae6f7e6b6
1236,Briston Maroney,7vtSUU3zpHeYJfX6BPNrJd,61,None,336623,https://i.scdn.co/image/ab6761610000e5ebbda91bb26cd9fb8e09457357
1237,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,77,"brazilian rock, mpb, brazilian pop",8591406,https://i.scdn.co/image/ab6761610000e5eb67bc48f32d1cc16497865361
1238,VIOLENT VIRA,298H8XdYsBHii98wfAZT1S,64,None,454257,https://i.scdn.co/image/ab6761610000e5ebd3608353f3a71ab124f2c56c
1239,.Feast,7Gy1PxqrgsiqWF6JNYPHeB,77,"indonesian indie, indorock",2329580,https://i.scdn.co/image/ab6761610000e5eb16f030ca05d4d917cdc2eb5e
1240,Ramones,1co4F2pPNH8JjTutZkmgSm,67,"punk, proto-punk",2851506,https://i.scdn.co/image/ab6761610000e5eb5b9f46a5c5bf8243179d56b0
1241,The Kooks,1GLtl8uqKmnyCWxHmw9tL4,70,"indie, indie rock",2635854,https://i.scdn.co/image/ab6761610000e5ebdb445115fc89f2ede86dab8a
1242,Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,66,"glam rock, hard rock, glam metal, proto-punk, classic rock",3959991,https://i.scdn.co/image/ab6761610000e5eb33b97c45348420d27fb92d68
